               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.030171,             0.05849,            0.012186,             0.96889,             0.93815,             0.96913,             0.76264,             0.02818,             0.11266,           0.0049509,            0.008812,            0.008812,            0.008812
                  38,            0.030304,            0.057134,            0.011861,             0.95028,             0.96926,             0.98391,             0.80009,            0.027036,             0.11028,           0.0048107,            0.008779,            0.008779,            0.008779
                  39,            0.029964,            0.055949,            0.011638,             0.94056,             0.96294,             0.97365,             0.79232,            0.027176,             0.10656,            0.004378,            0.008746,            0.008746,            0.008746
                  40,             0.02997,             0.05812,            0.011581,             0.94135,             0.97374,             0.98205,             0.79099,            0.026284,             0.10785,           0.0042187,            0.008713,            0.008713,            0.008713
                  41,            0.030013,            0.056411,            0.011369,              0.9513,             0.93825,             0.97274,             0.79108,             0.02582,             0.11111,           0.0052115,             0.00868,             0.00868,             0.00868
                  42,            0.030086,            0.058768,            0.011387,             0.95099,             0.96279,             0.97668,             0.78608,            0.027111,             0.10941,           0.0046845,            0.008647,            0.008647,            0.008647
                  43,            0.029436,            0.057754,            0.011743,             0.95669,             0.94026,             0.97155,             0.79019,             0.02518,             0.10868,           0.0063216,            0.008614,            0.008614,            0.008614
                  44,            0.029005,            0.056827,            0.011226,             0.96397,             0.93958,             0.96577,             0.79873,            0.025891,             0.10863,           0.0050358,            0.008581,            0.008581,            0.008581
                  45,            0.029441,            0.056297,            0.011846,             0.97118,             0.93105,             0.98322,             0.80841,            0.025431,             0.10963,           0.0049522,            0.008548,            0.008548,            0.008548
                  46,            0.029281,            0.057457,            0.011273,             0.96226,             0.96426,             0.97783,             0.80971,            0.025424,             0.10701,           0.0038828,            0.008515,            0.008515,            0.008515
                  47,            0.029438,            0.055191,            0.011719,             0.95223,               0.954,              0.9662,             0.78046,            0.026415,             0.10986,           0.0046566,            0.008482,            0.008482,            0.008482
                  48,            0.029057,            0.056462,            0.011336,             0.94533,             0.95546,              0.9676,             0.78889,            0.025244,              0.1068,           0.0045489,            0.008449,            0.008449,            0.008449
                  49,            0.029591,            0.056755,            0.011149,             0.95019,             0.94489,             0.96993,              0.8001,            0.025605,             0.10672,           0.0072024,            0.008416,            0.008416,            0.008416
                  50,            0.028909,            0.054265,            0.011987,             0.92535,             0.96877,              0.9668,             0.79594,            0.025306,             0.10609,           0.0047772,            0.008383,            0.008383,            0.008383
                  51,            0.029522,            0.056407,            0.011322,                0.96,              0.9641,             0.98442,             0.80722,            0.025402,             0.10482,           0.0042364,             0.00835,             0.00835,             0.00835
                  52,            0.029794,             0.05661,            0.011093,             0.97316,             0.95678,             0.98498,             0.80402,            0.024709,             0.10464,           0.0049474,            0.008317,            0.008317,            0.008317
                  53,            0.029309,            0.057436,            0.011512,             0.95408,             0.96486,             0.98165,             0.79469,            0.025083,             0.10507,           0.0041447,            0.008284,            0.008284,            0.008284
                  54,            0.029242,            0.056237,            0.011274,             0.96802,             0.95231,             0.98675,             0.80848,             0.02534,             0.10689,           0.0039891,            0.008251,            0.008251,            0.008251
                  55,            0.028563,            0.055289,            0.010853,             0.95127,             0.95102,             0.96267,              0.7789,            0.025268,             0.10686,           0.0046919,            0.008218,            0.008218,            0.008218
                  56,            0.029064,             0.05448,            0.010724,             0.95448,             0.95291,             0.97389,             0.80542,            0.024605,             0.10595,           0.0046254,            0.008185,            0.008185,            0.008185
                  57,            0.028856,            0.056738,            0.011454,             0.93773,             0.97026,             0.98522,              0.8158,            0.024202,             0.10461,           0.0037742,            0.008152,            0.008152,            0.008152
                  58,            0.029564,            0.057246,            0.010843,             0.95023,             0.97046,             0.98264,             0.83212,            0.023513,             0.10168,           0.0041063,            0.008119,            0.008119,            0.008119
                  59,            0.028704,             0.05596,            0.011075,             0.94403,             0.96251,             0.98123,             0.83242,            0.023732,             0.10264,           0.0042683,            0.008086,            0.008086,            0.008086
                  60,            0.028985,            0.056575,            0.010668,             0.96791,             0.94723,             0.96913,              0.8045,            0.025456,             0.10539,           0.0040172,            0.008053,            0.008053,            0.008053
                  61,            0.028639,            0.054153,            0.010893,             0.94732,              0.9653,             0.98254,             0.82573,            0.024017,             0.10178,           0.0045437,             0.00802,             0.00802,             0.00802
                  62,            0.028631,            0.057361,            0.011131,             0.95092,             0.95057,             0.97227,             0.79198,            0.024626,             0.10182,           0.0041718,            0.007987,            0.007987,            0.007987
                  63,            0.028334,            0.056198,            0.010947,             0.95703,             0.95662,               0.972,             0.81608,            0.024313,             0.10458,           0.0046129,            0.007954,            0.007954,            0.007954
                  64,             0.02868,            0.055934,            0.011198,             0.96568,             0.95503,              0.9803,             0.79849,            0.025222,             0.10553,           0.0045144,            0.007921,            0.007921,            0.007921
                  65,            0.028517,            0.055642,            0.010765,             0.94096,             0.96145,             0.97824,             0.81218,             0.02405,             0.10201,           0.0043048,            0.007888,            0.007888,            0.007888
                  66,            0.028532,            0.055699,            0.011109,             0.94603,             0.96625,             0.98499,             0.81695,            0.024486,             0.10272,           0.0041942,            0.007855,            0.007855,            0.007855
                  67,            0.028472,             0.05599,            0.011187,             0.95053,              0.9529,             0.96866,             0.79402,            0.024877,             0.10357,           0.0042744,            0.007822,            0.007822,            0.007822
                  68,            0.028318,            0.054459,            0.010627,             0.94999,             0.96544,             0.98005,             0.82231,            0.024751,             0.10584,           0.0038328,            0.007789,            0.007789,            0.007789
                  69,            0.028408,             0.05556,            0.010595,             0.94869,             0.95961,              0.9838,             0.82821,            0.023659,             0.10228,           0.0039283,            0.007756,            0.007756,            0.007756
                  70,            0.028414,            0.054864,            0.010934,             0.94701,             0.94544,             0.96844,             0.81368,            0.024561,             0.10634,           0.0040517,            0.007723,            0.007723,            0.007723
                  71,            0.027738,            0.053764,            0.011548,             0.94744,             0.96367,             0.98304,             0.83203,            0.023963,             0.10253,           0.0039243,             0.00769,             0.00769,             0.00769
                  72,            0.028584,            0.055805,            0.010849,             0.93652,             0.96743,             0.98154,             0.81363,            0.024129,             0.10198,            0.003784,            0.007657,            0.007657,            0.007657
                  73,            0.027966,            0.056306,            0.010528,             0.94841,             0.96176,             0.96938,             0.79618,            0.024424,              0.1048,           0.0037423,            0.007624,            0.007624,            0.007624
                  74,            0.028045,            0.057829,            0.010502,             0.96242,             0.93453,             0.96794,             0.81732,            0.023713,             0.10478,           0.0035761,            0.007591,            0.007591,            0.007591
                  75,            0.028009,            0.054951,            0.011711,             0.93688,             0.95454,             0.96974,              0.8194,            0.024029,             0.10287,           0.0041936,            0.007558,            0.007558,            0.007558
                  76,            0.027766,            0.053727,             0.01048,             0.93629,             0.97364,             0.97423,             0.82282,            0.023125,             0.10126,           0.0038384,            0.007525,            0.007525,            0.007525
                  77,            0.027505,            0.052303,            0.010556,             0.97232,             0.94896,             0.97162,             0.83302,            0.023483,            0.099476,           0.0035423,            0.007492,            0.007492,            0.007492
                  78,            0.027582,            0.054226,             0.01053,             0.96903,             0.96361,             0.98292,             0.82413,             0.02296,             0.10286,           0.0035634,            0.007459,            0.007459,            0.007459
                  79,            0.028033,            0.054379,            0.010659,             0.95249,             0.96117,             0.97593,             0.83013,            0.023194,             0.10024,            0.004231,            0.007426,            0.007426,            0.007426
                  80,            0.027427,            0.053325,            0.010591,             0.94489,             0.96323,                0.98,             0.84333,            0.023401,             0.10059,            0.003894,            0.007393,            0.007393,            0.007393
                  81,            0.026983,            0.051189,            0.011171,              0.9601,             0.96628,             0.98325,             0.82859,            0.023374,             0.10193,           0.0031074,             0.00736,             0.00736,             0.00736
                  82,            0.027885,            0.051667,            0.010723,             0.96001,             0.96067,             0.97472,             0.83598,            0.022961,              0.1009,           0.0041525,            0.007327,            0.007327,            0.007327
                  83,            0.027803,            0.055182,            0.010361,             0.97503,             0.94265,             0.98059,             0.82703,            0.023038,            0.099999,           0.0031724,            0.007294,            0.007294,            0.007294
                  84,            0.027098,            0.053774,            0.011243,              0.9448,             0.96578,             0.98079,             0.83265,            0.022466,            0.099995,           0.0038183,            0.007261,            0.007261,            0.007261
                  85,             0.02731,            0.052761,            0.010469,             0.94838,             0.96433,             0.97487,             0.84183,            0.022508,             0.10075,           0.0035936,            0.007228,            0.007228,            0.007228
                  86,            0.027667,            0.054345,            0.010691,             0.94341,             0.96875,             0.98256,             0.84587,            0.022942,             0.10007,           0.0037975,            0.007195,            0.007195,            0.007195
                  87,            0.026974,            0.053223,            0.010222,             0.95291,             0.96384,             0.98358,             0.83783,            0.023615,             0.10335,           0.0036677,            0.007162,            0.007162,            0.007162
                  88,            0.027193,              0.0539,            0.010164,             0.95444,             0.96389,             0.97265,             0.82307,            0.022789,            0.098942,            0.003795,            0.007129,            0.007129,            0.007129
                  89,            0.027331,            0.054153,            0.010288,             0.96685,             0.96356,             0.97739,             0.83041,            0.022721,            0.099201,           0.0037725,            0.007096,            0.007096,            0.007096
                  90,            0.026809,            0.051992,            0.010398,             0.96476,              0.9558,             0.98164,             0.84424,            0.023127,             0.10168,           0.0037054,            0.007063,            0.007063,            0.007063
                  91,            0.026636,            0.052312,           0.0099977,             0.96268,             0.96427,             0.97706,             0.83292,            0.023572,             0.10207,           0.0036187,             0.00703,             0.00703,             0.00703
                  92,            0.026904,            0.053045,           0.0098885,             0.96897,             0.96536,             0.98639,             0.84068,            0.022624,             0.10067,           0.0036142,            0.006997,            0.006997,            0.006997
                  93,            0.027193,             0.05376,            0.010026,             0.96798,             0.96172,             0.97409,             0.84954,            0.022103,             0.09756,           0.0039452,            0.006964,            0.006964,            0.006964
                  94,            0.026649,            0.051533,            0.010463,             0.94694,             0.96751,             0.97712,             0.84654,             0.02205,            0.096739,           0.0038892,            0.006931,            0.006931,            0.006931
                  95,            0.026618,            0.052559,            0.010163,             0.97072,             0.96519,             0.98027,             0.84198,            0.022895,            0.099615,            0.003494,            0.006898,            0.006898,            0.006898
                  96,            0.027271,            0.054401,            0.010013,             0.96584,             0.96174,             0.96917,             0.82123,             0.02282,            0.099167,           0.0036733,            0.006865,            0.006865,            0.006865
                  97,            0.026943,            0.053422,           0.0098372,             0.96092,             0.96035,             0.97561,             0.84045,            0.022879,            0.099565,           0.0042035,            0.006832,            0.006832,            0.006832
                  98,            0.026529,            0.053122,            0.010495,             0.96486,              0.9663,             0.97906,             0.84789,            0.021945,            0.097021,           0.0034844,            0.006799,            0.006799,            0.006799
                  99,            0.026177,            0.051115,           0.0098592,              0.9681,             0.96756,             0.98476,             0.86519,            0.021335,            0.096183,           0.0030499,            0.006766,            0.006766,            0.006766
                 100,            0.026499,            0.052018,           0.0097565,             0.96034,             0.96628,             0.98087,             0.83671,            0.022306,            0.097159,           0.0031991,            0.006733,            0.006733,            0.006733
                 101,            0.026347,            0.052315,           0.0098226,             0.96344,              0.9621,              0.9771,              0.8428,            0.021709,             0.09831,           0.0030371,              0.0067,              0.0067,              0.0067
                 102,            0.026368,            0.050371,           0.0096835,             0.95046,             0.96731,             0.97938,              0.8493,            0.021998,            0.096907,           0.0030381,            0.006667,            0.006667,            0.006667
                 103,            0.026239,            0.052946,            0.010243,             0.95105,             0.96558,             0.97102,             0.82879,            0.023406,             0.10165,           0.0029298,            0.006634,            0.006634,            0.006634
                 104,            0.026251,            0.053347,            0.009761,               0.952,             0.96762,             0.97922,             0.84835,             0.02166,            0.095836,           0.0029348,            0.006601,            0.006601,            0.006601
                 105,            0.026102,            0.050541,           0.0099059,             0.97543,             0.96302,              0.9798,             0.84438,            0.021725,            0.095816,           0.0032179,            0.006568,            0.006568,            0.006568
                 106,            0.026654,            0.054545,           0.0093084,             0.96935,             0.96192,             0.97154,             0.84162,            0.022241,            0.095472,            0.003418,            0.006535,            0.006535,            0.006535
                 107,            0.025991,            0.052333,           0.0099002,             0.95554,             0.96565,             0.97847,             0.83724,            0.022488,            0.095567,           0.0035227,            0.006502,            0.006502,            0.006502
                 108,            0.026032,            0.049561,            0.010026,             0.95737,             0.96495,             0.97494,             0.85391,             0.02181,             0.09533,            0.002876,            0.006469,            0.006469,            0.006469
                 109,            0.026397,            0.049851,           0.0094597,             0.96255,             0.95992,             0.97496,             0.85908,            0.021274,            0.094289,           0.0031454,            0.006436,            0.006436,            0.006436
                 110,            0.026344,            0.053205,           0.0092021,             0.96878,             0.96239,             0.97684,             0.84787,            0.021418,            0.096727,           0.0035818,            0.006403,            0.006403,            0.006403
                 111,            0.026102,            0.049747,           0.0095386,             0.96087,             0.95385,             0.97897,             0.85387,            0.021299,            0.094007,           0.0038309,             0.00637,             0.00637,             0.00637
                 112,            0.026237,             0.05177,           0.0095414,             0.96836,              0.9607,             0.97504,             0.85975,            0.021153,            0.094804,           0.0030866,            0.006337,            0.006337,            0.006337
                 113,            0.026058,            0.051945,            0.009801,             0.96573,             0.96293,             0.98033,             0.84457,            0.022335,            0.095519,           0.0032349,            0.006304,            0.006304,            0.006304
                 114,             0.02605,            0.051574,           0.0095539,             0.97003,             0.95911,             0.97802,             0.85634,            0.021348,             0.09606,           0.0037552,            0.006271,            0.006271,            0.006271
                 115,            0.026162,            0.053237,           0.0090601,             0.97701,             0.96502,             0.98057,             0.84949,            0.022143,             0.09646,           0.0034551,            0.006238,            0.006238,            0.006238
                 116,            0.025614,            0.050524,           0.0093009,             0.96732,             0.96398,             0.97965,             0.84398,            0.021787,            0.098402,           0.0036439,            0.006205,            0.006205,            0.006205
                 117,            0.025785,            0.051526,           0.0092568,             0.96473,             0.96721,             0.98239,             0.86442,            0.021308,            0.094578,           0.0031141,            0.006172,            0.006172,            0.006172
                 118,            0.025917,            0.052699,           0.0092023,             0.96893,             0.96014,             0.97973,              0.8586,            0.021764,            0.095611,           0.0036133,            0.006139,            0.006139,            0.006139
                 119,            0.025545,            0.049081,           0.0093527,             0.97078,             0.96239,             0.98229,             0.86418,            0.021635,            0.095172,           0.0029128,            0.006106,            0.006106,            0.006106
                 120,            0.025629,            0.051598,           0.0094698,             0.96964,              0.9647,             0.98314,             0.86992,            0.020867,            0.093073,           0.0026953,            0.006073,            0.006073,            0.006073
                 121,            0.025571,            0.049511,            0.010009,             0.96929,             0.96928,             0.98036,             0.85296,            0.021339,            0.094752,           0.0029184,             0.00604,             0.00604,             0.00604
                 122,            0.025634,             0.05219,           0.0092061,             0.96822,              0.9607,             0.97434,             0.85664,            0.020966,            0.092764,           0.0031326,            0.006007,            0.006007,            0.006007
                 123,            0.025534,            0.050603,            0.009389,             0.96179,             0.96937,             0.98231,             0.86321,            0.020763,            0.094502,           0.0027387,            0.005974,            0.005974,            0.005974
                 124,            0.026005,            0.053678,           0.0092513,             0.96967,             0.96644,             0.97393,             0.85357,            0.021219,            0.092968,           0.0027369,            0.005941,            0.005941,            0.005941
                 125,            0.025198,            0.049772,           0.0092453,             0.96833,             0.96496,             0.97892,             0.86145,            0.021317,            0.092119,           0.0027997,            0.005908,            0.005908,            0.005908
                 126,            0.025838,            0.052767,           0.0089009,             0.96944,             0.96401,             0.97584,             0.85235,            0.021611,            0.093726,           0.0030706,            0.005875,            0.005875,            0.005875
                 127,            0.024891,            0.048517,           0.0090429,             0.96679,             0.96582,             0.98125,              0.8631,            0.021363,            0.094252,           0.0029037,            0.005842,            0.005842,            0.005842
                 128,            0.025766,            0.050469,           0.0091057,             0.97253,             0.96188,             0.97873,              0.8624,            0.021153,            0.093925,           0.0031202,            0.005809,            0.005809,            0.005809
                 129,            0.025049,            0.049691,           0.0088384,             0.97055,              0.9626,             0.97479,              0.8624,            0.020931,            0.093355,           0.0030558,            0.005776,            0.005776,            0.005776
                 130,            0.025406,            0.050623,           0.0088441,              0.9735,             0.96378,             0.97807,              0.8522,            0.021194,            0.093708,            0.002922,            0.005743,            0.005743,            0.005743
                 131,            0.025175,            0.051155,           0.0093913,             0.96673,             0.95745,             0.97881,             0.85507,            0.021477,            0.093202,           0.0031146,             0.00571,             0.00571,             0.00571
                 132,            0.025191,            0.049752,           0.0087774,             0.95658,             0.96341,             0.98384,             0.85951,            0.021015,            0.092716,           0.0032672,            0.005677,            0.005677,            0.005677
                 133,            0.025216,            0.048238,            0.009003,             0.96952,             0.96007,             0.97996,             0.86328,            0.021128,            0.093692,           0.0030287,            0.005644,            0.005644,            0.005644
                 134,            0.025092,            0.048158,           0.0088106,             0.95861,             0.96468,              0.9727,              0.8591,            0.020499,            0.092135,             0.00283,            0.005611,            0.005611,            0.005611
                 135,            0.025282,            0.050353,           0.0085611,             0.96495,             0.96435,               0.981,             0.87644,            0.020615,            0.092148,           0.0026756,            0.005578,            0.005578,            0.005578
                 136,             0.02478,            0.049611,           0.0087632,             0.96075,             0.96733,             0.98066,             0.86814,            0.020921,            0.093902,           0.0025685,            0.005545,            0.005545,            0.005545
                 137,            0.025139,            0.051286,           0.0091699,             0.96644,             0.96368,             0.97539,             0.87089,            0.020506,            0.092601,            0.002767,            0.005512,            0.005512,            0.005512
                 138,            0.024938,            0.049077,           0.0088556,             0.96944,             0.96148,             0.97644,             0.87192,            0.020666,            0.093564,           0.0028111,            0.005479,            0.005479,            0.005479
                 139,            0.025117,            0.052442,           0.0084517,             0.96603,             0.96619,             0.97816,             0.86427,            0.020631,            0.093561,           0.0030229,            0.005446,            0.005446,            0.005446
                 140,            0.024743,            0.051091,           0.0088482,             0.97192,             0.96577,             0.98267,             0.87991,            0.020415,            0.093258,           0.0030054,            0.005413,            0.005413,            0.005413
                 141,            0.024598,            0.049332,           0.0089512,             0.95615,             0.96951,             0.98258,             0.88312,            0.020054,            0.091007,           0.0026164,             0.00538,             0.00538,             0.00538
                 142,            0.024529,            0.048522,           0.0087082,             0.97327,             0.96801,             0.98034,             0.87834,            0.020247,            0.093356,           0.0027232,            0.005347,            0.005347,            0.005347
                 143,            0.024796,            0.048488,           0.0092501,             0.96926,             0.96922,             0.97987,             0.87388,            0.020322,            0.091722,           0.0025528,            0.005314,            0.005314,            0.005314
                 144,             0.02439,            0.049647,           0.0088866,             0.96672,             0.96157,             0.98251,             0.87144,            0.020816,            0.091661,            0.002891,            0.005281,            0.005281,            0.005281
                 145,            0.024755,            0.050789,           0.0085729,             0.97109,             0.96446,             0.97736,             0.86765,            0.020756,            0.091868,           0.0027131,            0.005248,            0.005248,            0.005248
                 146,             0.02403,            0.049266,           0.0090188,              0.9696,             0.96402,             0.97617,             0.86301,            0.020746,            0.093097,           0.0027241,            0.005215,            0.005215,            0.005215
                 147,            0.024265,            0.048267,           0.0090958,             0.96778,             0.96247,             0.97787,             0.87238,            0.020141,            0.091697,            0.002657,            0.005182,            0.005182,            0.005182
                 148,            0.024433,            0.049355,           0.0081728,             0.96017,             0.96724,             0.97862,             0.87219,            0.020406,            0.093431,           0.0024718,            0.005149,            0.005149,            0.005149
                 149,            0.024606,            0.048235,           0.0087274,             0.96715,             0.96378,             0.98093,             0.87876,            0.020071,            0.091843,           0.0026662,            0.005116,            0.005116,            0.005116
                 150,            0.023906,            0.049234,           0.0085672,             0.95641,             0.96794,             0.98068,             0.88075,            0.019959,             0.09113,           0.0027913,            0.005083,            0.005083,            0.005083
                 151,            0.024471,            0.048758,           0.0086643,             0.96949,             0.96815,             0.98162,             0.87639,            0.020023,            0.091745,           0.0025673,             0.00505,             0.00505,             0.00505
                 152,            0.024416,            0.050336,           0.0084134,              0.9732,             0.96803,             0.97963,             0.87579,            0.019863,            0.090725,           0.0026833,            0.005017,            0.005017,            0.005017
                 153,            0.024282,            0.049025,           0.0083844,             0.96055,             0.97029,              0.9817,             0.87652,            0.019993,            0.090935,           0.0026607,            0.004984,            0.004984,            0.004984
                 154,            0.024062,            0.049994,           0.0081371,             0.97484,             0.96521,             0.97771,             0.87072,            0.020451,            0.091507,            0.002903,            0.004951,            0.004951,            0.004951
                 155,             0.02424,            0.050489,           0.0082722,             0.97142,             0.96587,             0.97631,             0.87462,            0.019995,            0.090798,           0.0026528,            0.004918,            0.004918,            0.004918
                 156,             0.02397,            0.046949,           0.0084962,             0.97513,               0.962,             0.98164,             0.88156,            0.019985,             0.09099,           0.0030324,            0.004885,            0.004885,            0.004885
                 157,             0.02402,            0.048094,           0.0083909,             0.96331,             0.96638,             0.98029,             0.87389,             0.02003,            0.090911,           0.0027977,            0.004852,            0.004852,            0.004852
                 158,            0.024095,            0.049118,           0.0080465,             0.96782,             0.96727,             0.97979,             0.88592,            0.019717,            0.089679,           0.0026271,            0.004819,            0.004819,            0.004819
                 159,            0.023896,            0.047659,           0.0081827,             0.97091,             0.96844,             0.97986,             0.87993,            0.019856,            0.090195,           0.0025522,            0.004786,            0.004786,            0.004786
                 160,            0.023699,            0.046648,           0.0082261,             0.97329,             0.96511,             0.97894,              0.8754,            0.019857,            0.090713,           0.0028451,            0.004753,            0.004753,            0.004753
                 161,            0.023891,            0.047552,           0.0080909,             0.97253,              0.9653,             0.97944,             0.88356,            0.019645,            0.089465,           0.0028437,             0.00472,             0.00472,             0.00472
                 162,            0.023706,             0.04902,           0.0082754,             0.97013,             0.96566,             0.97682,             0.87771,            0.019639,            0.088638,           0.0026904,            0.004687,            0.004687,            0.004687
                 163,            0.024535,            0.049105,            0.008182,             0.97017,             0.96325,             0.97783,             0.87585,            0.019968,             0.08997,           0.0026485,            0.004654,            0.004654,            0.004654
                 164,            0.023467,            0.046071,           0.0083474,             0.96879,              0.9646,             0.97727,             0.87491,            0.020322,            0.091525,           0.0027008,            0.004621,            0.004621,            0.004621
