               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  69,            0.017632,            0.036048,           0.0090362,             0.99796,             0.99979,               0.995,             0.94621,           0.0096676,            0.021165,          0.00046051,            0.005512,            0.005512,            0.005512
                  70,            0.017091,            0.036158,           0.0090215,             0.99746,              0.9997,               0.995,             0.94774,           0.0094753,            0.020774,          0.00045695,            0.005446,            0.005446,            0.005446
                  71,            0.017707,            0.035366,           0.0089989,              0.9975,             0.99975,               0.995,             0.94828,           0.0095639,            0.020876,          0.00047285,             0.00538,             0.00538,             0.00538
                  72,            0.017017,            0.033775,           0.0087008,             0.99757,              0.9997,               0.995,             0.94223,           0.0098455,            0.021115,          0.00043571,            0.005314,            0.005314,            0.005314
                  73,            0.016785,            0.033867,           0.0089539,             0.99819,             0.99982,               0.995,               0.948,            0.009101,            0.020552,          0.00044991,            0.005248,            0.005248,            0.005248
                  74,            0.017553,            0.035605,           0.0090797,             0.99748,             0.99967,               0.995,             0.95025,           0.0090842,            0.020385,             0.00041,            0.005182,            0.005182,            0.005182
                  75,            0.017319,            0.035824,           0.0087009,             0.99801,                   1,               0.995,             0.94438,           0.0095186,            0.020847,           0.0004194,            0.005116,            0.005116,            0.005116
                  76,            0.016787,            0.035551,           0.0086293,             0.99763,             0.99983,               0.995,             0.95399,            0.008985,             0.02036,          0.00041326,             0.00505,             0.00505,             0.00505
                  77,            0.016882,            0.034716,            0.008455,             0.99801,             0.99963,               0.995,             0.96069,           0.0086554,             0.01969,          0.00043315,            0.004984,            0.004984,            0.004984
                  78,            0.017342,            0.035531,            0.008487,             0.99774,             0.99976,               0.995,             0.96435,            0.008461,             0.01937,          0.00041294,            0.004918,            0.004918,            0.004918
                  79,            0.016102,             0.03357,           0.0085629,             0.99756,             0.99968,               0.995,             0.95277,           0.0089569,             0.01965,          0.00039852,            0.004852,            0.004852,            0.004852
                  80,            0.015985,            0.033267,            0.008424,             0.99802,              0.9997,               0.995,             0.95477,           0.0088095,            0.019775,          0.00040055,            0.004786,            0.004786,            0.004786
                  81,            0.016152,            0.033629,            0.008573,             0.99769,             0.99971,               0.995,              0.9473,           0.0091582,            0.020208,          0.00039008,             0.00472,             0.00472,             0.00472
                  82,            0.017036,            0.035348,           0.0083793,               0.998,             0.99973,               0.995,             0.95818,            0.008617,            0.019199,          0.00039276,            0.004654,            0.004654,            0.004654
                  83,            0.016403,            0.034213,           0.0082152,             0.99779,             0.99969,               0.995,             0.95819,            0.008507,            0.019354,          0.00038754,            0.004588,            0.004588,            0.004588
                  84,            0.016271,            0.033355,           0.0081867,             0.99798,             0.99974,               0.995,             0.95304,           0.0085787,            0.019351,          0.00037966,            0.004522,            0.004522,            0.004522
                  85,            0.016425,            0.033855,           0.0079472,             0.99782,             0.99975,               0.995,              0.9601,           0.0082171,            0.019071,          0.00037402,            0.004456,            0.004456,            0.004456
                  86,            0.015765,            0.032567,           0.0081223,             0.99798,             0.99983,               0.995,             0.96476,           0.0080429,            0.018501,          0.00036679,             0.00439,             0.00439,             0.00439
                  87,             0.01533,            0.031255,           0.0082811,             0.99813,             0.99986,               0.995,             0.96658,           0.0080573,            0.018763,          0.00037006,            0.004324,            0.004324,            0.004324
                  88,            0.014964,            0.031456,            0.008177,             0.99815,             0.99995,               0.995,             0.96471,           0.0079647,            0.018357,          0.00034728,            0.004258,            0.004258,            0.004258
                  89,            0.015538,            0.031416,           0.0082423,             0.99803,             0.99981,               0.995,             0.96156,            0.008084,            0.018695,          0.00036674,            0.004192,            0.004192,            0.004192
                  90,            0.015498,            0.032297,           0.0080805,             0.99795,             0.99971,               0.995,             0.96815,           0.0078258,            0.018226,          0.00035632,            0.004126,            0.004126,            0.004126
                  91,            0.015587,            0.032236,           0.0078409,             0.99808,             0.99973,               0.995,             0.96065,           0.0082254,            0.018701,          0.00036478,             0.00406,             0.00406,             0.00406
                  92,            0.015401,            0.031609,           0.0076664,             0.99813,             0.99985,               0.995,             0.96411,           0.0084054,            0.018776,          0.00034452,            0.003994,            0.003994,            0.003994
                  93,            0.015376,            0.032291,           0.0079081,             0.99797,             0.99972,               0.995,              0.9688,            0.007928,            0.018221,          0.00033594,            0.003928,            0.003928,            0.003928
                  94,            0.015508,            0.032819,           0.0081692,             0.99823,             0.99965,               0.995,             0.96063,           0.0082885,            0.018831,          0.00034531,            0.003862,            0.003862,            0.003862
                  95,            0.015179,            0.031897,           0.0078641,             0.99809,             0.99992,               0.995,              0.9682,           0.0077004,            0.017797,           0.0003369,            0.003796,            0.003796,            0.003796
                  96,            0.014694,            0.030568,           0.0075809,             0.99821,             0.99947,               0.995,             0.95936,            0.008264,            0.018383,          0.00031413,             0.00373,             0.00373,             0.00373
                  97,            0.015216,             0.03158,           0.0075813,             0.99807,             0.99965,               0.995,             0.96887,           0.0077704,            0.017749,          0.00031604,            0.003664,            0.003664,            0.003664
                  98,            0.015274,            0.032292,           0.0074298,             0.99805,             0.99971,               0.995,             0.96717,           0.0080533,            0.018064,          0.00032048,            0.003598,            0.003598,            0.003598
                  99,            0.014621,            0.031152,           0.0076302,             0.99818,             0.99981,               0.995,             0.96296,           0.0081656,            0.018359,          0.00030757,            0.003532,            0.003532,            0.003532
                 100,              0.0144,            0.030415,           0.0076206,             0.99806,             0.99986,               0.995,             0.96407,           0.0080551,            0.018198,          0.00030281,            0.003466,            0.003466,            0.003466
                 101,             0.01492,            0.031729,           0.0074845,             0.99812,             0.99988,               0.995,              0.9715,           0.0079278,            0.017757,          0.00031228,              0.0034,              0.0034,              0.0034
                 102,            0.014111,            0.029997,            0.007337,             0.99807,             0.99969,               0.995,             0.96711,           0.0077463,            0.017846,          0.00028993,            0.003334,            0.003334,            0.003334
                 103,            0.014614,            0.031294,           0.0071956,             0.99813,              0.9998,               0.995,             0.97248,           0.0074411,            0.016911,          0.00029108,            0.003268,            0.003268,            0.003268
                 104,            0.014219,            0.030415,           0.0072313,             0.99801,             0.99995,               0.995,             0.96469,           0.0078711,            0.017653,          0.00028913,            0.003202,            0.003202,            0.003202
                 105,            0.014281,            0.030793,           0.0073947,              0.9981,             0.99957,               0.995,             0.97141,           0.0075215,            0.017162,          0.00028069,            0.003136,            0.003136,            0.003136
                 106,            0.014203,            0.030291,            0.006971,             0.99823,             0.99978,               0.995,             0.96639,            0.007871,            0.017588,          0.00027851,             0.00307,             0.00307,             0.00307
                 107,            0.013662,            0.029612,           0.0071741,             0.99816,             0.99977,               0.995,             0.97416,           0.0073481,            0.016913,           0.0002749,            0.003004,            0.003004,            0.003004
                 108,             0.01407,            0.029382,           0.0069792,             0.99812,             0.99991,               0.995,             0.97129,           0.0076916,             0.01728,          0.00027499,            0.002938,            0.002938,            0.002938
                 109,            0.014386,            0.031878,           0.0071046,             0.99814,             0.99979,               0.995,             0.96694,           0.0076567,            0.017196,          0.00026833,            0.002872,            0.002872,            0.002872
                 110,            0.014383,            0.030531,           0.0068465,             0.99842,             0.99977,               0.995,             0.96915,           0.0075356,            0.016889,          0.00026745,            0.002806,            0.002806,            0.002806
                 111,            0.014254,            0.031006,           0.0069729,             0.99815,             0.99976,               0.995,             0.97268,            0.007478,            0.017085,          0.00026409,             0.00274,             0.00274,             0.00274
                 112,            0.013687,            0.029774,           0.0067186,             0.99791,             0.99981,               0.995,              0.9709,           0.0074143,            0.017018,          0.00026353,            0.002674,            0.002674,            0.002674
                 113,            0.013576,            0.029918,           0.0066243,             0.99809,             0.99966,               0.995,             0.97347,           0.0073213,            0.016782,          0.00025005,            0.002608,            0.002608,            0.002608
                 114,            0.013605,            0.029145,           0.0068457,             0.99809,             0.99976,               0.995,             0.97387,           0.0072807,            0.016744,          0.00025267,            0.002542,            0.002542,            0.002542
                 115,            0.014087,            0.030963,           0.0066566,             0.99778,             0.99978,               0.995,             0.96771,           0.0077159,            0.017217,          0.00024435,            0.002476,            0.002476,            0.002476
                 116,            0.013714,             0.03032,           0.0067188,             0.99785,             0.99966,               0.995,             0.97413,           0.0072022,            0.016227,          0.00025376,             0.00241,             0.00241,             0.00241
                 117,            0.013073,            0.028505,           0.0063992,             0.99782,             0.99963,               0.995,             0.97276,           0.0071835,              0.0161,          0.00024018,            0.002344,            0.002344,            0.002344
                 118,            0.012994,            0.028092,           0.0066683,             0.99804,             0.99976,               0.995,             0.97502,           0.0070798,            0.015978,          0.00023819,            0.002278,            0.002278,            0.002278
                 119,            0.013276,            0.029308,            0.006553,             0.99791,             0.99973,               0.995,             0.97377,           0.0071009,            0.016273,          0.00023473,            0.002212,            0.002212,            0.002212
                 120,            0.013011,            0.028413,           0.0064123,             0.99801,             0.99977,               0.995,             0.97313,           0.0071684,            0.016253,          0.00023481,            0.002146,            0.002146,            0.002146
                 121,            0.012459,            0.027939,           0.0061774,             0.99816,             0.99973,               0.995,             0.97344,           0.0072069,            0.016123,          0.00022723,             0.00208,             0.00208,             0.00208
                 122,             0.01325,            0.029263,           0.0064641,             0.99788,             0.99996,               0.995,             0.97404,           0.0072224,            0.016292,          0.00022698,            0.002014,            0.002014,            0.002014
                 123,            0.011959,            0.026779,           0.0063143,             0.99775,             0.99976,               0.995,             0.97336,           0.0071492,            0.016218,          0.00022253,            0.001948,            0.001948,            0.001948
                 124,            0.013316,            0.029717,           0.0060717,             0.99806,             0.99981,               0.995,             0.97374,           0.0071936,            0.016325,          0.00022193,            0.001882,            0.001882,            0.001882
                 125,            0.012671,            0.027988,           0.0059219,             0.99817,             0.99979,               0.995,             0.97538,           0.0070385,            0.016131,          0.00021867,            0.001816,            0.001816,            0.001816
                 126,            0.012193,            0.027178,           0.0057991,             0.99813,             0.99977,               0.995,             0.97023,            0.007378,            0.016718,          0.00021645,             0.00175,             0.00175,             0.00175
                 127,            0.012577,            0.027969,           0.0059256,             0.99812,             0.99975,               0.995,             0.97147,           0.0073001,            0.016535,          0.00021258,            0.001684,            0.001684,            0.001684
                 128,            0.012828,              0.0282,           0.0059379,             0.99802,             0.99977,               0.995,               0.975,             0.00701,            0.016083,           0.0002135,            0.001618,            0.001618,            0.001618
                 129,            0.011956,            0.026168,           0.0058928,               0.998,             0.99975,               0.995,             0.97448,           0.0069723,            0.015996,          0.00020675,            0.001552,            0.001552,            0.001552
                 130,            0.012162,            0.027515,           0.0058197,             0.99811,             0.99981,               0.995,             0.97497,           0.0069436,            0.015783,          0.00020646,            0.001486,            0.001486,            0.001486
                 131,            0.013034,            0.028385,            0.005548,              0.9982,             0.99981,               0.995,             0.97678,           0.0069121,            0.015681,          0.00020577,             0.00142,             0.00142,             0.00142
                 132,            0.012436,            0.027488,           0.0054237,             0.99812,              0.9998,               0.995,             0.97788,           0.0068369,            0.015547,          0.00020383,            0.001354,            0.001354,            0.001354
                 133,            0.012247,            0.027305,           0.0054878,             0.99796,             0.99979,               0.995,             0.97627,           0.0069258,            0.015743,          0.00020514,            0.001288,            0.001288,            0.001288
                 134,            0.012511,             0.02743,            0.005296,             0.99808,             0.99976,               0.995,             0.97659,           0.0069557,            0.015798,          0.00020426,            0.001222,            0.001222,            0.001222
                 135,            0.012422,            0.028186,           0.0053174,             0.99808,             0.99982,               0.995,             0.97807,           0.0068398,            0.015602,          0.00020269,            0.001156,            0.001156,            0.001156
                 136,            0.011404,            0.025825,           0.0052264,             0.99814,             0.99979,               0.995,             0.97726,           0.0068834,            0.015594,          0.00020065,             0.00109,             0.00109,             0.00109
                 137,            0.011377,            0.025935,           0.0050947,             0.99815,             0.99987,               0.995,             0.97658,           0.0069413,            0.015746,          0.00020027,            0.001024,            0.001024,            0.001024
                 138,            0.011526,             0.02633,           0.0053025,             0.99813,             0.99986,               0.995,             0.97597,             0.00688,            0.015713,          0.00020315,            0.000958,            0.000958,            0.000958
                 139,            0.011134,            0.025401,           0.0051478,             0.99812,             0.99988,               0.995,             0.97733,           0.0068837,            0.015594,           0.0002019,            0.000892,            0.000892,            0.000892
                 140,            0.011371,             0.02527,           0.0050141,             0.99819,             0.99991,               0.995,              0.9769,            0.007017,            0.015766,          0.00020126,            0.000826,            0.000826,            0.000826
                 141,            0.010926,            0.025554,           0.0048847,             0.99816,             0.99985,               0.995,             0.97834,           0.0069038,            0.015506,          0.00020384,             0.00076,             0.00076,             0.00076
                 142,            0.010743,             0.02482,           0.0047424,             0.99816,             0.99983,               0.995,             0.97771,           0.0069869,            0.015721,          0.00020738,            0.000694,            0.000694,            0.000694
                 143,            0.010422,            0.024777,           0.0046529,              0.9981,             0.99982,               0.995,             0.97765,           0.0069326,            0.015651,          0.00020885,            0.000628,            0.000628,            0.000628
                 144,            0.010828,            0.025009,           0.0046807,             0.99811,             0.99982,               0.995,             0.97773,           0.0068771,            0.015554,          0.00021265,            0.000562,            0.000562,            0.000562
                 145,            0.010892,            0.025468,           0.0045065,             0.99808,              0.9998,               0.995,             0.97733,           0.0069439,            0.015556,          0.00021722,            0.000496,            0.000496,            0.000496
                 146,            0.010941,             0.02646,           0.0045947,             0.99814,             0.99976,               0.995,             0.97804,           0.0068699,            0.015505,          0.00022118,             0.00043,             0.00043,             0.00043
                 147,            0.010489,            0.024206,           0.0044077,              0.9982,             0.99979,               0.995,             0.97787,           0.0068912,            0.015569,          0.00022546,            0.000364,            0.000364,            0.000364
                 148,             0.01043,            0.024429,           0.0043249,              0.9982,             0.99978,               0.995,             0.97575,           0.0069931,            0.015731,          0.00023133,            0.000298,            0.000298,            0.000298
                 149,           0.0099942,            0.023557,           0.0042772,              0.9982,             0.99982,               0.995,             0.97606,           0.0070071,            0.015729,          0.00023485,            0.000232,            0.000232,            0.000232
