               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,             0.02969,            0.058617,            0.016156,             0.92403,             0.93351,             0.97139,             0.76021,             0.02648,             0.10524,           0.0057313,            0.007624,            0.007624,            0.007624
                  38,            0.030559,            0.062812,            0.014404,             0.93972,             0.94081,             0.97638,             0.76645,            0.026297,             0.10567,           0.0044405,            0.007558,            0.007558,            0.007558
                  39,            0.030279,            0.059572,            0.014689,             0.94748,             0.94053,             0.98037,             0.77586,            0.025056,               0.102,           0.0041394,            0.007492,            0.007492,            0.007492
                  40,            0.029439,            0.057214,            0.015271,             0.92222,             0.95412,             0.97912,             0.79928,            0.025673,             0.10428,           0.0045716,            0.007426,            0.007426,            0.007426
                  41,              0.0293,            0.059199,            0.014374,             0.97379,              0.9209,             0.98028,             0.78768,            0.024701,             0.10074,           0.0037239,             0.00736,             0.00736,             0.00736
                  42,            0.029473,            0.059219,            0.014427,             0.97378,             0.93162,             0.98066,             0.79407,            0.024649,             0.10218,            0.004271,            0.007294,            0.007294,            0.007294
                  43,            0.029378,             0.05922,            0.014131,             0.95205,             0.95003,             0.98082,             0.80201,            0.025789,             0.10626,            0.003806,            0.007228,            0.007228,            0.007228
                  44,            0.029574,            0.056882,            0.014323,              0.9602,             0.94242,             0.98116,              0.7927,            0.026437,             0.10522,           0.0037537,            0.007162,            0.007162,            0.007162
                  45,            0.029284,            0.058521,            0.013882,             0.95045,             0.95367,             0.97908,              0.7911,            0.025298,             0.10341,           0.0039839,            0.007096,            0.007096,            0.007096
                  46,            0.029568,            0.061379,            0.013347,             0.93755,             0.96604,             0.98268,             0.79155,            0.025604,             0.10165,           0.0039084,             0.00703,             0.00703,             0.00703
                  47,            0.029429,            0.059974,             0.01455,             0.92272,             0.95338,             0.97362,             0.79464,            0.024709,             0.10034,           0.0045194,            0.006964,            0.006964,            0.006964
                  48,             0.02852,            0.058454,            0.014022,             0.95871,             0.96116,             0.98798,             0.78618,            0.024721,            0.098682,           0.0041882,            0.006898,            0.006898,            0.006898
