               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.023868,           0.0067426,           0.0035804,              0.9873,                   1,               0.995,             0.72175,            0.023354,           0.0069475,           0.0005405,            0.008812,            0.008812,            0.008812
                  38,            0.023879,           0.0064452,           0.0033745,             0.98338,                   1,               0.995,             0.69587,            0.023882,           0.0070249,          0.00056716,            0.008779,            0.008779,            0.008779
                  39,            0.024691,           0.0065749,           0.0034925,             0.98511,                   1,               0.995,             0.69252,            0.022549,           0.0070526,          0.00064951,            0.008746,            0.008746,            0.008746
                  40,            0.025074,           0.0064132,           0.0034254,             0.98663,                   1,               0.995,             0.68249,            0.023987,           0.0070723,          0.00059845,            0.008713,            0.008713,            0.008713
                  41,            0.023844,           0.0065133,           0.0034187,             0.98601,                   1,               0.995,             0.72028,            0.021771,           0.0068848,          0.00063236,             0.00868,             0.00868,             0.00868
                  42,            0.023761,           0.0065372,           0.0036271,             0.98827,                   1,               0.995,             0.70524,            0.024571,           0.0070599,          0.00051403,            0.008647,            0.008647,            0.008647
                  43,             0.02323,           0.0065047,           0.0038616,             0.98366,                   1,               0.995,             0.71237,            0.022451,            0.006865,          0.00050711,            0.008614,            0.008614,            0.008614
                  44,            0.023846,           0.0065015,           0.0034528,             0.98411,                   1,               0.995,             0.72168,            0.026491,           0.0071882,          0.00051792,            0.008581,            0.008581,            0.008581
                  45,            0.024261,           0.0065687,           0.0036371,             0.98684,                   1,               0.995,             0.72486,            0.022945,           0.0069562,          0.00055926,            0.008548,            0.008548,            0.008548
                  46,            0.022898,           0.0065449,            0.003325,             0.98616,                   1,               0.995,             0.71699,            0.022806,            0.006827,          0.00054785,            0.008515,            0.008515,            0.008515
                  47,            0.022178,           0.0061354,            0.003062,             0.98513,                   1,               0.995,             0.67391,             0.02353,            0.006947,          0.00053967,            0.008482,            0.008482,            0.008482
                  48,            0.024249,           0.0063208,           0.0032775,             0.98481,                   1,               0.995,             0.72259,             0.02384,           0.0069608,          0.00054437,            0.008449,            0.008449,            0.008449
                  49,            0.022573,           0.0061861,           0.0034215,              0.9884,                   1,               0.995,              0.7297,            0.023102,           0.0070004,          0.00054841,            0.008416,            0.008416,            0.008416
                  50,            0.023759,           0.0062399,           0.0032565,             0.98962,                   1,               0.995,             0.70419,            0.024859,           0.0073051,          0.00051266,            0.008383,            0.008383,            0.008383
                  51,            0.023004,           0.0064435,           0.0031175,             0.98822,                   1,               0.995,             0.69702,            0.023049,           0.0071521,          0.00046237,             0.00835,             0.00835,             0.00835
                  52,            0.022587,           0.0062151,           0.0030483,             0.98802,                   1,               0.995,             0.74555,            0.021676,           0.0070713,           0.0004651,            0.008317,            0.008317,            0.008317
                  53,            0.022833,            0.006338,           0.0031838,             0.98974,                   1,               0.995,             0.73208,             0.02482,            0.007161,          0.00054902,            0.008284,            0.008284,            0.008284
                  54,            0.023589,           0.0064833,           0.0029967,             0.98999,                   1,               0.995,             0.69408,            0.023031,           0.0069872,          0.00055455,            0.008251,            0.008251,            0.008251
                  55,            0.023514,           0.0062409,           0.0035657,             0.98874,                   1,               0.995,             0.74859,              0.0214,           0.0069731,          0.00051498,            0.008218,            0.008218,            0.008218
                  56,            0.023124,           0.0063752,           0.0034498,             0.99074,                   1,               0.995,              0.7375,             0.02127,           0.0070208,          0.00054763,            0.008185,            0.008185,            0.008185
                  57,            0.023493,           0.0063643,           0.0032242,             0.98497,                   1,               0.995,             0.71112,            0.022071,           0.0069856,          0.00045453,            0.008152,            0.008152,            0.008152
                  58,            0.023606,           0.0060594,            0.003183,             0.98941,                   1,               0.995,             0.70442,            0.022241,           0.0068351,          0.00054845,            0.008119,            0.008119,            0.008119
                  59,            0.021514,           0.0062309,           0.0033979,             0.98726,                   1,               0.995,             0.70857,            0.022594,           0.0069437,          0.00042542,            0.008086,            0.008086,            0.008086
                  60,            0.023329,           0.0065123,           0.0030119,              0.9888,                   1,               0.995,              0.6671,            0.022377,            0.006868,          0.00050187,            0.008053,            0.008053,            0.008053
                  61,            0.022404,           0.0062852,           0.0031207,             0.98728,             0.99845,               0.995,             0.69623,            0.024517,           0.0070038,          0.00042278,             0.00802,             0.00802,             0.00802
                  62,            0.021243,           0.0064032,           0.0030289,             0.98003,             0.99987,               0.995,             0.73027,            0.022066,           0.0069028,          0.00043346,            0.007987,            0.007987,            0.007987
                  63,             0.02238,           0.0061235,           0.0029391,             0.98661,                   1,               0.995,             0.74415,            0.021947,           0.0068515,          0.00059476,            0.007954,            0.007954,            0.007954
                  64,            0.022325,           0.0062579,           0.0032722,             0.98599,                   1,               0.995,             0.68807,             0.02473,           0.0070079,          0.00042172,            0.007921,            0.007921,            0.007921
                  65,            0.022778,           0.0060364,           0.0029274,             0.98986,                   1,               0.995,             0.69421,            0.024168,           0.0071288,          0.00045693,            0.007888,            0.007888,            0.007888
                  66,            0.021941,           0.0063201,           0.0029796,             0.99035,                   1,               0.995,             0.73929,            0.021795,           0.0068772,          0.00039984,            0.007855,            0.007855,            0.007855
                  67,            0.022251,           0.0060595,           0.0028267,             0.98784,                   1,               0.995,             0.72716,             0.02199,            0.007064,          0.00045955,            0.007822,            0.007822,            0.007822
                  68,            0.021478,           0.0062142,            0.003004,             0.98823,                   1,               0.995,             0.67964,             0.02412,           0.0068585,          0.00041959,            0.007789,            0.007789,            0.007789
                  69,            0.021863,           0.0060129,            0.002837,             0.98917,                   1,               0.995,             0.70791,            0.022458,           0.0067548,          0.00047147,            0.007756,            0.007756,            0.007756
                  70,            0.020953,           0.0059699,           0.0026775,             0.98884,                   1,               0.995,             0.73872,            0.021619,           0.0066588,          0.00044371,            0.007723,            0.007723,            0.007723
                  71,            0.021737,           0.0060155,           0.0028298,              0.9905,                   1,               0.995,             0.72934,            0.022099,           0.0067059,          0.00049066,             0.00769,             0.00769,             0.00769
                  72,            0.022401,           0.0061896,           0.0028721,             0.98928,                   1,               0.995,              0.7209,            0.022337,           0.0068635,          0.00047082,            0.007657,            0.007657,            0.007657
                  73,            0.021354,            0.005908,           0.0029236,             0.98848,                   1,               0.995,             0.69797,            0.022644,           0.0070414,          0.00046726,            0.007624,            0.007624,            0.007624
                  74,            0.021495,           0.0058812,           0.0031045,              0.9887,                   1,               0.995,             0.72834,            0.021633,           0.0070516,          0.00042137,            0.007591,            0.007591,            0.007591
                  75,            0.021867,           0.0060911,           0.0029726,             0.99161,                   1,               0.995,             0.71347,            0.021723,            0.006907,          0.00045991,            0.007558,            0.007558,            0.007558
                  76,            0.021961,            0.005933,           0.0027561,             0.99131,                   1,               0.995,             0.73556,            0.022255,           0.0071399,          0.00052191,            0.007525,            0.007525,            0.007525
                  77,            0.021461,           0.0059231,           0.0028263,              0.9896,                   1,               0.995,             0.74215,            0.021515,           0.0070055,          0.00043497,            0.007492,            0.007492,            0.007492
                  78,             0.02153,           0.0059635,           0.0028136,             0.98893,                   1,               0.995,             0.73267,            0.022185,           0.0069756,           0.0004125,            0.007459,            0.007459,            0.007459
                  79,            0.020549,           0.0060211,           0.0029297,              0.9922,                   1,               0.995,             0.71336,            0.021248,            0.006841,           0.0004171,            0.007426,            0.007426,            0.007426
                  80,             0.02128,           0.0056018,           0.0028019,             0.98927,                   1,               0.995,             0.73524,            0.021768,           0.0069749,           0.0004478,            0.007393,            0.007393,            0.007393
                  81,             0.02069,           0.0057923,            0.002727,             0.98911,                   1,               0.995,              0.6899,            0.023314,           0.0069558,          0.00043218,             0.00736,             0.00736,             0.00736
                  82,            0.021097,           0.0058953,           0.0027938,             0.99141,             0.99915,               0.995,             0.72287,            0.022253,           0.0068225,          0.00039578,            0.007327,            0.007327,            0.007327
                  83,            0.020141,           0.0056413,           0.0026812,             0.98753,                   1,               0.995,             0.69379,            0.023133,           0.0071566,          0.00041663,            0.007294,            0.007294,            0.007294
                  84,            0.021455,           0.0061286,            0.002899,             0.99263,                   1,               0.995,             0.74675,            0.020967,           0.0067552,          0.00043316,            0.007261,            0.007261,            0.007261
                  85,             0.02074,           0.0060739,           0.0028443,              0.9884,                   1,               0.995,             0.70249,             0.02452,           0.0071216,          0.00033593,            0.007228,            0.007228,            0.007228
                  86,            0.020831,           0.0059692,           0.0028763,             0.99012,                   1,               0.995,             0.69692,            0.022409,           0.0069275,          0.00040226,            0.007195,            0.007195,            0.007195
                  87,            0.019985,            0.005551,           0.0024328,             0.98959,                   1,               0.995,             0.70539,            0.020941,           0.0067203,          0.00036838,            0.007162,            0.007162,            0.007162
                  88,            0.020751,           0.0058059,           0.0026812,             0.98821,                   1,               0.995,             0.69494,            0.023186,           0.0070509,          0.00038984,            0.007129,            0.007129,            0.007129
                  89,            0.021019,           0.0057544,           0.0027167,             0.98791,                   1,               0.995,             0.69642,            0.023183,           0.0070664,          0.00043067,            0.007096,            0.007096,            0.007096
                  90,            0.020754,           0.0057485,           0.0027522,             0.98785,                   1,               0.995,             0.70299,            0.023066,            0.006853,          0.00044884,            0.007063,            0.007063,            0.007063
                  91,            0.020664,           0.0061306,           0.0028334,             0.98887,                   1,               0.995,             0.70687,             0.02135,           0.0068327,          0.00037229,             0.00703,             0.00703,             0.00703
                  92,            0.020786,           0.0060086,           0.0027669,             0.98786,                   1,               0.995,             0.71083,            0.023288,           0.0069285,          0.00044392,            0.006997,            0.006997,            0.006997
                  93,             0.02025,           0.0056783,           0.0029092,             0.99033,                   1,               0.995,             0.74046,            0.020625,           0.0067391,          0.00038933,            0.006964,            0.006964,            0.006964
                  94,            0.019623,           0.0057351,           0.0026057,             0.99173,                   1,               0.995,             0.74267,            0.022002,           0.0068814,          0.00035516,            0.006931,            0.006931,            0.006931
                  95,            0.020756,           0.0059233,           0.0025954,             0.98865,                   1,               0.995,             0.71906,            0.021962,           0.0069208,          0.00037598,            0.006898,            0.006898,            0.006898
                  96,            0.020294,           0.0057052,           0.0026049,             0.98639,                   1,               0.995,             0.71816,            0.021365,           0.0068423,          0.00042312,            0.006865,            0.006865,            0.006865
                  97,            0.020065,           0.0056447,           0.0026408,             0.98809,                   1,               0.995,             0.76765,            0.021345,           0.0070459,           0.0004231,            0.006832,            0.006832,            0.006832
                  98,            0.020178,           0.0056905,           0.0027052,             0.99063,                   1,               0.995,             0.70402,            0.022753,           0.0071594,          0.00039349,            0.006799,            0.006799,            0.006799
                  99,            0.019834,           0.0055187,           0.0025364,             0.98889,                   1,               0.995,             0.72886,            0.022211,           0.0070423,          0.00040533,            0.006766,            0.006766,            0.006766
                 100,            0.019738,            0.005835,           0.0024345,             0.98481,             0.99954,               0.995,             0.71594,            0.020759,            0.006849,          0.00033818,            0.006733,            0.006733,            0.006733
                 101,            0.019565,           0.0056384,           0.0025408,             0.99141,                   1,               0.995,             0.69207,            0.022459,           0.0071307,          0.00035085,              0.0067,              0.0067,              0.0067
                 102,            0.019868,           0.0055776,           0.0023893,             0.98852,                   1,               0.995,              0.7269,            0.021814,           0.0070522,          0.00038347,            0.006667,            0.006667,            0.006667
                 103,             0.01962,           0.0056041,           0.0023273,             0.99044,                   1,               0.995,               0.722,            0.021184,           0.0070395,          0.00034852,            0.006634,            0.006634,            0.006634
                 104,            0.020177,            0.005589,           0.0024772,              0.9887,                   1,               0.995,             0.72343,            0.021795,           0.0069824,          0.00035985,            0.006601,            0.006601,            0.006601
                 105,            0.019309,           0.0056264,           0.0026351,             0.99047,                   1,               0.995,              0.7182,            0.022912,           0.0071344,          0.00031736,            0.006568,            0.006568,            0.006568
                 106,            0.018898,           0.0054085,           0.0025134,             0.98787,                   1,               0.995,             0.74067,            0.021132,            0.007068,          0.00039177,            0.006535,            0.006535,            0.006535
                 107,            0.019452,           0.0055932,           0.0023225,             0.98883,                   1,               0.995,             0.72574,            0.022368,           0.0069143,          0.00032226,            0.006502,            0.006502,            0.006502
                 108,            0.018798,           0.0053766,           0.0023815,             0.98847,                   1,               0.995,             0.72792,            0.021293,           0.0068149,          0.00034726,            0.006469,            0.006469,            0.006469
                 109,            0.019774,           0.0058111,            0.002802,              0.9903,                   1,               0.995,              0.7077,            0.020846,            0.006947,          0.00035108,            0.006436,            0.006436,            0.006436
                 110,            0.018638,           0.0054571,           0.0024478,             0.99191,                   1,               0.995,             0.72207,            0.022493,           0.0071403,           0.0003352,            0.006403,            0.006403,            0.006403
                 111,            0.020063,           0.0056748,           0.0026896,             0.99123,                   1,               0.995,             0.71138,            0.021973,           0.0068933,           0.0003511,             0.00637,             0.00637,             0.00637
                 112,            0.019828,            0.005653,           0.0026193,             0.99084,                   1,               0.995,             0.72642,            0.021021,           0.0069613,          0.00031694,            0.006337,            0.006337,            0.006337
