               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,            0.022337,           0.0057951,           0.0028048,             0.98571,                   1,               0.995,             0.65696,            0.028149,           0.0071465,          0.00040952,            0.008911,            0.008911,            0.008911
                  35,             0.02262,           0.0061615,           0.0027092,             0.98333,                   1,               0.995,             0.68426,            0.024828,           0.0070301,          0.00044816,            0.008878,            0.008878,            0.008878
                  36,            0.021076,           0.0058007,           0.0028138,             0.98813,                   1,               0.995,             0.68548,            0.024578,           0.0071443,          0.00043179,            0.008845,            0.008845,            0.008845
                  37,             0.02171,           0.0059938,           0.0027978,             0.98826,             0.99941,               0.995,             0.65779,            0.026077,           0.0071651,          0.00045824,            0.008812,            0.008812,            0.008812
                  38,            0.021587,           0.0058511,           0.0028146,             0.98501,                   1,               0.995,             0.70251,            0.022599,            0.006882,          0.00044891,            0.008779,            0.008779,            0.008779
                  39,            0.021592,           0.0059398,           0.0029463,             0.98191,                   1,               0.995,             0.65645,            0.025919,           0.0070592,          0.00042901,            0.008746,            0.008746,            0.008746
                  40,            0.021909,           0.0059676,           0.0027471,             0.98214,                   1,               0.995,             0.70671,            0.024951,           0.0068971,          0.00046273,            0.008713,            0.008713,            0.008713
                  41,            0.022005,           0.0061405,           0.0030871,             0.98804,                   1,               0.995,             0.70827,            0.022574,           0.0070632,          0.00041709,             0.00868,             0.00868,             0.00868
                  42,            0.021422,           0.0058862,           0.0025959,             0.98927,                   1,               0.995,             0.71375,            0.023187,            0.007106,          0.00037116,            0.008647,            0.008647,            0.008647
                  43,            0.022738,           0.0059549,            0.003014,             0.98635,                   1,               0.995,             0.73133,            0.023015,           0.0068003,          0.00043762,            0.008614,            0.008614,            0.008614
                  44,            0.021411,           0.0058256,           0.0027487,             0.98834,                   1,               0.995,             0.70962,            0.023192,           0.0070535,          0.00042362,            0.008581,            0.008581,            0.008581
                  45,            0.021898,           0.0058459,           0.0029935,             0.98516,                   1,               0.995,             0.73521,            0.022154,           0.0068593,           0.0004165,            0.008548,            0.008548,            0.008548
                  46,            0.021464,           0.0057693,           0.0026814,             0.98894,                   1,               0.995,             0.65928,            0.025508,           0.0072444,          0.00039796,            0.008515,            0.008515,            0.008515
                  47,            0.021284,           0.0056021,           0.0026778,             0.99004,                   1,               0.995,             0.70056,            0.025741,           0.0071931,          0.00040193,            0.008482,            0.008482,            0.008482
                  48,            0.022027,            0.005895,           0.0030987,             0.98905,                   1,               0.995,             0.70984,            0.023765,           0.0070218,          0.00040725,            0.008449,            0.008449,            0.008449
                  49,            0.022043,            0.005807,           0.0029687,             0.98557,                   1,               0.995,             0.68005,            0.024937,           0.0071073,           0.0004409,            0.008416,            0.008416,            0.008416
                  50,            0.021612,           0.0057161,           0.0026023,             0.98045,                   1,               0.995,             0.71509,            0.021281,           0.0068634,          0.00040251,            0.008383,            0.008383,            0.008383
                  51,            0.020871,            0.005805,           0.0027331,             0.98282,                   1,               0.995,             0.72011,            0.023447,            0.007054,          0.00037715,             0.00835,             0.00835,             0.00835
                  52,            0.020021,            0.005477,           0.0024777,             0.98445,                   1,               0.995,             0.70644,            0.022239,           0.0068361,          0.00042433,            0.008317,            0.008317,            0.008317
                  53,            0.020951,           0.0057012,           0.0026092,             0.98646,                   1,               0.995,             0.71955,            0.023718,           0.0069711,          0.00041139,            0.008284,            0.008284,            0.008284
                  54,            0.019876,           0.0057067,           0.0025679,             0.98603,                   1,               0.995,             0.75315,            0.020932,           0.0067276,          0.00045578,            0.008251,            0.008251,            0.008251
                  55,            0.021397,           0.0059698,           0.0027134,             0.98941,                   1,               0.995,             0.68883,            0.023602,           0.0070295,          0.00042932,            0.008218,            0.008218,            0.008218
                  56,            0.020587,           0.0057806,           0.0027407,             0.98971,                   1,               0.995,             0.71023,            0.021358,           0.0069458,           0.0003463,            0.008185,            0.008185,            0.008185
                  57,            0.020552,           0.0058323,           0.0026364,             0.98583,                   1,               0.995,             0.72169,            0.023098,           0.0068415,           0.0003833,            0.008152,            0.008152,            0.008152
                  58,            0.020393,           0.0054156,           0.0026937,             0.98404,                   1,               0.995,             0.70774,             0.02392,           0.0068808,          0.00040672,            0.008119,            0.008119,            0.008119
                  59,            0.020574,           0.0056951,           0.0026242,             0.99014,                   1,               0.995,             0.72206,            0.021565,           0.0068053,          0.00035908,            0.008086,            0.008086,            0.008086
                  60,            0.021046,           0.0055345,           0.0026146,             0.99098,                   1,               0.995,             0.68398,            0.025443,           0.0071403,          0.00035795,            0.008053,            0.008053,            0.008053
                  61,            0.020696,           0.0056777,           0.0027018,             0.98676,                   1,               0.995,             0.71928,            0.023464,           0.0071961,          0.00039778,             0.00802,             0.00802,             0.00802
                  62,            0.020245,           0.0058581,           0.0028007,             0.98816,                   1,               0.995,             0.68755,            0.023332,           0.0070353,          0.00038741,            0.007987,            0.007987,            0.007987
                  63,            0.020685,            0.005787,            0.002957,             0.98464,                   1,               0.995,             0.71174,            0.021635,           0.0069585,          0.00039865,            0.007954,            0.007954,            0.007954
                  64,            0.020917,           0.0056159,           0.0024882,              0.9892,                   1,               0.995,             0.69134,            0.024005,           0.0069136,          0.00041441,            0.007921,            0.007921,            0.007921
                  65,            0.020348,           0.0056731,            0.002667,             0.99083,                   1,               0.995,             0.71959,            0.021663,           0.0067366,          0.00034638,            0.007888,            0.007888,            0.007888
                  66,            0.020039,           0.0057848,           0.0026915,             0.98982,                   1,               0.995,             0.72699,            0.022107,           0.0069652,          0.00032367,            0.007855,            0.007855,            0.007855
                  67,            0.020938,           0.0057648,           0.0025787,             0.98778,                   1,               0.995,             0.75888,            0.021068,           0.0069029,          0.00040273,            0.007822,            0.007822,            0.007822
                  68,            0.019556,           0.0055344,           0.0025309,             0.98339,                   1,               0.995,             0.71328,              0.0223,           0.0069197,          0.00039478,            0.007789,            0.007789,            0.007789
                  69,            0.019897,           0.0055945,            0.002594,             0.99078,                   1,               0.995,             0.73117,            0.021951,           0.0068577,          0.00035879,            0.007756,            0.007756,            0.007756
                  70,            0.019852,           0.0054624,           0.0024049,             0.98108,                   1,               0.995,             0.72487,            0.021481,           0.0069332,           0.0004155,            0.007723,            0.007723,            0.007723
                  71,            0.019601,           0.0056635,           0.0025091,              0.9882,                   1,               0.995,             0.71302,            0.022414,           0.0070469,          0.00039582,             0.00769,             0.00769,             0.00769
                  72,            0.019941,           0.0055704,           0.0023547,             0.98862,                   1,               0.995,             0.71941,            0.022374,           0.0068917,          0.00033689,            0.007657,            0.007657,            0.007657
                  73,            0.019897,           0.0054066,           0.0025065,             0.98948,                   1,               0.995,              0.6917,             0.02203,           0.0069629,          0.00033745,            0.007624,            0.007624,            0.007624
                  74,            0.020032,           0.0054544,           0.0024221,             0.98391,                   1,               0.995,             0.72395,            0.021359,           0.0069422,          0.00034663,            0.007591,            0.007591,            0.007591
                  75,            0.019752,           0.0056436,           0.0024781,             0.98398,                   1,               0.995,             0.73435,            0.021835,           0.0068075,          0.00035982,            0.007558,            0.007558,            0.007558
                  76,            0.019211,           0.0055642,           0.0022304,             0.98756,             0.99894,               0.995,             0.74347,            0.021065,           0.0066943,          0.00032304,            0.007525,            0.007525,            0.007525
                  77,            0.019384,           0.0055925,           0.0026202,             0.98325,                   1,               0.995,             0.73847,            0.021717,           0.0069228,          0.00035287,            0.007492,            0.007492,            0.007492
                  78,             0.01938,           0.0055005,           0.0026575,             0.98733,                   1,               0.995,             0.72525,            0.022236,           0.0069356,          0.00031471,            0.007459,            0.007459,            0.007459
                  79,            0.020131,           0.0055019,           0.0024834,              0.9865,                   1,               0.995,             0.71855,            0.021638,             0.00687,          0.00036291,            0.007426,            0.007426,            0.007426
                  80,            0.020537,           0.0054977,           0.0024727,             0.98307,                   1,               0.995,             0.73546,            0.021222,           0.0067961,          0.00036746,            0.007393,            0.007393,            0.007393
                  81,            0.020291,           0.0056321,           0.0026014,             0.98333,             0.99438,               0.995,             0.75018,             0.02134,            0.006749,          0.00033345,             0.00736,             0.00736,             0.00736
                  82,            0.019306,           0.0053765,           0.0024512,             0.98909,                   1,               0.995,             0.69714,            0.022435,            0.006839,          0.00033955,            0.007327,            0.007327,            0.007327
                  83,            0.019263,            0.005471,           0.0024789,             0.98959,                   1,               0.995,             0.72252,            0.021848,           0.0067704,           0.0003249,            0.007294,            0.007294,            0.007294
                  84,            0.019206,           0.0053691,           0.0024635,             0.98948,                   1,               0.995,             0.72664,            0.022622,           0.0070026,          0.00030199,            0.007261,            0.007261,            0.007261
                  85,            0.020025,           0.0056471,           0.0026684,             0.98491,                   1,               0.995,             0.71607,            0.021505,           0.0068208,          0.00032842,            0.007228,            0.007228,            0.007228
                  86,            0.019886,           0.0057495,            0.002349,             0.98354,                   1,               0.995,             0.71579,            0.022075,           0.0067767,          0.00027951,            0.007195,            0.007195,            0.007195
                  87,            0.019413,            0.005456,           0.0023688,             0.98597,                   1,               0.995,             0.70976,            0.022022,           0.0067714,           0.0003427,            0.007162,            0.007162,            0.007162
                  88,            0.019567,           0.0055427,           0.0023216,             0.98562,                   1,               0.995,              0.7326,            0.020764,           0.0067825,          0.00032588,            0.007129,            0.007129,            0.007129
                  89,            0.019175,           0.0052644,           0.0022073,             0.98877,                   1,               0.995,             0.72264,            0.022978,            0.006991,          0.00032689,            0.007096,            0.007096,            0.007096
                  90,            0.019875,           0.0053125,           0.0023781,             0.98792,                   1,               0.995,             0.72406,            0.022066,           0.0068132,          0.00047105,            0.007063,            0.007063,            0.007063
                  91,             0.02035,           0.0059652,            0.002391,              0.9867,                   1,               0.995,             0.68265,             0.02184,            0.006733,          0.00029917,             0.00703,             0.00703,             0.00703
                  92,            0.019249,           0.0055524,           0.0022417,             0.98985,                   1,               0.995,             0.70957,            0.022426,           0.0070253,          0.00031472,            0.006997,            0.006997,            0.006997
                  93,            0.019281,           0.0055216,             0.00256,             0.98783,                   1,               0.995,             0.71067,             0.02203,           0.0068564,          0.00032674,            0.006964,            0.006964,            0.006964
                  94,            0.018242,           0.0052839,           0.0024054,             0.98728,                   1,               0.995,             0.74172,            0.021675,           0.0069717,          0.00030345,            0.006931,            0.006931,            0.006931
                  95,            0.019663,           0.0056987,           0.0024396,             0.98802,                   1,               0.995,             0.72227,            0.021612,           0.0070241,          0.00030343,            0.006898,            0.006898,            0.006898
                  96,            0.019237,           0.0055232,            0.002165,             0.98983,                   1,               0.995,             0.72673,            0.021376,           0.0068655,          0.00034172,            0.006865,            0.006865,            0.006865
                  97,            0.019309,           0.0054208,           0.0021712,             0.98631,                   1,               0.995,             0.73174,            0.020362,            0.006845,           0.0003173,            0.006832,            0.006832,            0.006832
                  98,            0.018481,           0.0053379,           0.0021263,             0.98835,                   1,               0.995,              0.7272,            0.021175,           0.0070348,          0.00034087,            0.006799,            0.006799,            0.006799
                  99,            0.017945,           0.0052305,           0.0022754,             0.99081,                   1,               0.995,             0.74717,            0.021123,           0.0067851,          0.00031105,            0.006766,            0.006766,            0.006766
                 100,            0.019526,           0.0054961,           0.0022182,             0.98379,                   1,               0.995,             0.72337,            0.022879,           0.0068693,          0.00030291,            0.006733,            0.006733,            0.006733
                 101,            0.017715,           0.0052272,           0.0021045,             0.98884,                   1,               0.995,             0.73895,            0.020983,           0.0068011,          0.00029586,              0.0067,              0.0067,              0.0067
                 102,            0.018683,           0.0051793,           0.0022334,              0.9864,                   1,               0.995,             0.74537,            0.020451,           0.0067016,          0.00026151,            0.006667,            0.006667,            0.006667
                 103,            0.018569,           0.0051598,           0.0022924,             0.98501,                   1,               0.995,             0.72435,            0.021316,           0.0068753,           0.0002767,            0.006634,            0.006634,            0.006634
                 104,             0.01864,           0.0053319,           0.0021623,             0.98761,                   1,               0.995,             0.74934,            0.020734,           0.0066731,          0.00027309,            0.006601,            0.006601,            0.006601
                 105,            0.017975,           0.0053805,           0.0023635,             0.98777,                   1,               0.995,             0.71676,            0.021327,           0.0068093,          0.00027159,            0.006568,            0.006568,            0.006568
                 106,            0.018666,           0.0049887,           0.0021606,             0.98919,                   1,               0.995,             0.71991,            0.021412,             0.00709,          0.00028983,            0.006535,            0.006535,            0.006535
                 107,            0.019241,           0.0055071,           0.0021361,             0.98179,                   1,               0.995,              0.7562,            0.020596,            0.006735,          0.00031387,            0.006502,            0.006502,            0.006502
                 108,            0.018108,           0.0051834,            0.002167,             0.98661,                   1,               0.995,             0.74333,            0.020823,           0.0067413,          0.00027826,            0.006469,            0.006469,            0.006469
                 109,            0.019371,           0.0056963,           0.0026613,             0.98836,                   1,               0.995,              0.7371,            0.021183,           0.0066816,          0.00030228,            0.006436,            0.006436,            0.006436
                 110,            0.018269,           0.0052266,           0.0021675,             0.98742,                   1,               0.995,             0.73351,            0.021238,           0.0068725,           0.0002638,            0.006403,            0.006403,            0.006403
                 111,            0.018447,           0.0053212,           0.0021019,             0.98435,                   1,               0.995,             0.74476,             0.02134,           0.0069301,           0.0002852,             0.00637,             0.00637,             0.00637
                 112,            0.018959,           0.0053606,           0.0024873,             0.98858,                   1,               0.995,             0.69039,             0.02201,           0.0070067,          0.00024528,            0.006337,            0.006337,            0.006337
                 113,            0.019322,           0.0056079,           0.0021946,             0.98449,                   1,               0.995,             0.70398,            0.022197,           0.0068542,          0.00024073,            0.006304,            0.006304,            0.006304
                 114,            0.018802,           0.0053752,           0.0020464,              0.9806,                   1,               0.995,             0.73718,            0.020769,            0.006845,          0.00025048,            0.006271,            0.006271,            0.006271
                 115,            0.018999,           0.0057454,            0.002513,             0.98642,                   1,               0.995,             0.72591,            0.021379,            0.006855,          0.00026118,            0.006238,            0.006238,            0.006238
                 116,            0.018795,           0.0052279,           0.0021055,              0.9873,                   1,               0.995,             0.72576,            0.021054,           0.0069438,          0.00027288,            0.006205,            0.006205,            0.006205
                 117,            0.017659,           0.0053049,           0.0021511,             0.98658,                   1,               0.995,               0.739,            0.021095,           0.0068464,          0.00024748,            0.006172,            0.006172,            0.006172
                 118,            0.019004,           0.0055978,           0.0022143,             0.98207,                   1,               0.995,             0.70764,            0.021895,           0.0069972,          0.00024064,            0.006139,            0.006139,            0.006139
                 119,            0.018536,            0.005496,           0.0025624,             0.98399,                   1,               0.995,             0.72637,            0.021857,           0.0068671,           0.0002463,            0.006106,            0.006106,            0.006106
                 120,             0.01852,           0.0056063,           0.0023533,             0.98284,             0.99912,               0.995,             0.72879,            0.021991,           0.0068925,          0.00024029,            0.006073,            0.006073,            0.006073
                 121,            0.017489,           0.0053266,           0.0019969,             0.98534,                   1,               0.995,             0.73053,            0.021358,           0.0068248,          0.00025112,             0.00604,             0.00604,             0.00604
                 122,            0.018557,           0.0054477,           0.0021019,             0.98633,                   1,               0.995,              0.7399,             0.02118,            0.006647,          0.00029483,            0.006007,            0.006007,            0.006007
                 123,            0.018171,           0.0053951,           0.0021727,             0.98894,                   1,               0.995,             0.73409,            0.021772,           0.0068307,           0.0002635,            0.005974,            0.005974,            0.005974
                 124,             0.01778,           0.0051765,           0.0023073,             0.98637,                   1,               0.995,             0.73582,            0.020288,           0.0067476,          0.00026077,            0.005941,            0.005941,            0.005941
                 125,            0.017814,           0.0051127,           0.0020898,             0.98728,                   1,               0.995,             0.72055,            0.020852,           0.0068856,          0.00027118,            0.005908,            0.005908,            0.005908
                 126,            0.017997,           0.0052583,           0.0019841,             0.98918,                   1,               0.995,             0.73237,            0.021056,           0.0069035,          0.00023844,            0.005875,            0.005875,            0.005875
                 127,             0.01778,           0.0050345,           0.0020197,              0.9877,                   1,               0.995,             0.72085,            0.020946,           0.0068727,          0.00026653,            0.005842,            0.005842,            0.005842
                 128,            0.018617,            0.005441,           0.0021323,             0.98795,                   1,               0.995,             0.75448,            0.019995,           0.0066669,          0.00027191,            0.005809,            0.005809,            0.005809
                 129,            0.017109,            0.005216,           0.0022521,             0.98376,                   1,               0.995,             0.74519,            0.020637,           0.0066961,          0.00025657,            0.005776,            0.005776,            0.005776
                 130,            0.017678,           0.0054121,           0.0021294,             0.98055,                   1,               0.995,              0.7145,            0.021635,           0.0069301,          0.00024615,            0.005743,            0.005743,            0.005743
                 131,             0.01784,           0.0054399,           0.0020833,             0.98789,                   1,               0.995,             0.73327,            0.021202,           0.0068558,          0.00021773,             0.00571,             0.00571,             0.00571
                 132,            0.018219,           0.0050866,           0.0021327,             0.98917,                   1,               0.995,             0.75098,            0.020308,           0.0066726,          0.00026599,            0.005677,            0.005677,            0.005677
                 133,            0.017709,           0.0053152,           0.0022293,             0.98847,                   1,               0.995,             0.72714,            0.021107,            0.006735,          0.00024484,            0.005644,            0.005644,            0.005644
                 134,            0.016667,           0.0050054,           0.0018744,             0.99019,                   1,               0.995,             0.73204,            0.020703,           0.0069473,          0.00021882,            0.005611,            0.005611,            0.005611
                 135,            0.017491,           0.0050883,           0.0020178,             0.98902,                   1,               0.995,             0.75209,            0.020472,           0.0067479,          0.00023648,            0.005578,            0.005578,            0.005578
                 136,            0.017633,           0.0051111,           0.0021484,             0.98627,                   1,               0.995,             0.71563,            0.022443,            0.006858,          0.00022314,            0.005545,            0.005545,            0.005545
                 137,            0.018044,           0.0053406,           0.0020459,             0.98844,                   1,               0.995,             0.71153,            0.022778,           0.0071287,          0.00021752,            0.005512,            0.005512,            0.005512
                 138,            0.017407,           0.0052181,           0.0021386,             0.98154,                   1,               0.995,             0.74347,            0.021112,           0.0069467,          0.00020994,            0.005479,            0.005479,            0.005479
                 139,            0.017366,           0.0053072,           0.0020129,             0.98436,                   1,               0.995,             0.73816,            0.020676,           0.0068839,          0.00021724,            0.005446,            0.005446,            0.005446
                 140,            0.017959,           0.0051559,           0.0021316,             0.98615,             0.99434,               0.995,              0.7298,            0.021489,           0.0067605,           0.0002327,            0.005413,            0.005413,            0.005413
                 141,            0.018262,           0.0052393,           0.0022597,             0.98802,             0.99561,               0.995,             0.71717,            0.021719,            0.007007,          0.00024977,             0.00538,             0.00538,             0.00538
                 142,             0.01739,           0.0052824,           0.0020114,             0.99022,                   1,               0.995,             0.73785,            0.020863,           0.0068481,          0.00019084,            0.005347,            0.005347,            0.005347
                 143,            0.017234,           0.0052091,           0.0018985,             0.98589,                   1,               0.995,             0.72117,            0.020507,           0.0068838,          0.00022046,            0.005314,            0.005314,            0.005314
                 144,            0.016809,           0.0049973,             0.00189,             0.98204,                   1,               0.995,             0.70994,            0.022056,           0.0069977,          0.00019739,            0.005281,            0.005281,            0.005281
                 145,            0.016802,           0.0050084,            0.001685,             0.98689,              0.9922,               0.995,             0.71635,            0.021298,           0.0068304,          0.00019841,            0.005248,            0.005248,            0.005248
                 146,             0.01708,           0.0052745,           0.0019257,             0.98771,             0.99469,               0.995,             0.74041,             0.02146,           0.0070319,          0.00020687,            0.005215,            0.005215,            0.005215
                 147,            0.016495,           0.0049679,            0.002018,             0.98821,             0.99522,               0.995,             0.74603,            0.020432,           0.0069596,           0.0001962,            0.005182,            0.005182,            0.005182
                 148,            0.016872,           0.0050114,           0.0017897,              0.9834,                   1,               0.995,             0.73673,            0.021044,           0.0071442,          0.00018157,            0.005149,            0.005149,            0.005149
                 149,            0.016566,           0.0049864,           0.0019586,              0.9871,                   1,               0.995,             0.72783,            0.020632,           0.0068357,          0.00018691,            0.005116,            0.005116,            0.005116
                 150,            0.017406,           0.0051344,           0.0020903,             0.98314,                   1,               0.995,              0.7321,            0.021904,           0.0069784,          0.00018436,            0.005083,            0.005083,            0.005083
                 151,            0.016602,           0.0048433,           0.0016828,             0.98585,                   1,               0.995,             0.74203,            0.020294,           0.0067982,          0.00020528,             0.00505,             0.00505,             0.00505
                 152,            0.017023,           0.0050826,           0.0019641,             0.99045,                   1,               0.995,             0.73679,            0.020626,           0.0068151,          0.00019296,            0.005017,            0.005017,            0.005017
                 153,            0.016921,           0.0051471,           0.0019371,             0.98588,                   1,               0.995,             0.72153,            0.021104,           0.0070193,            0.000203,            0.004984,            0.004984,            0.004984
                 154,            0.016646,            0.004886,           0.0018382,             0.98629,                   1,               0.995,             0.73135,            0.020435,           0.0068981,            0.000186,            0.004951,            0.004951,            0.004951
                 155,            0.015763,           0.0049307,           0.0018467,              0.9884,                   1,               0.995,             0.74495,            0.019851,           0.0067344,          0.00017548,            0.004918,            0.004918,            0.004918
                 156,            0.017129,           0.0049177,           0.0017859,             0.98297,                   1,               0.995,             0.74129,            0.020797,           0.0069563,          0.00016061,            0.004885,            0.004885,            0.004885
                 157,            0.016134,           0.0048721,           0.0017282,             0.98529,             0.99737,               0.995,             0.74476,            0.020985,           0.0071071,          0.00016471,            0.004852,            0.004852,            0.004852
                 158,            0.016602,           0.0050382,           0.0017897,             0.98795,             0.99754,               0.995,             0.74985,            0.020587,           0.0071805,          0.00018556,            0.004819,            0.004819,            0.004819
                 159,            0.016411,           0.0050574,           0.0017398,             0.98638,                   1,               0.995,             0.74081,            0.020506,           0.0071106,          0.00016868,            0.004786,            0.004786,            0.004786
                 160,            0.017035,           0.0050642,           0.0017533,             0.98467,                   1,               0.995,             0.74264,            0.020272,           0.0069508,          0.00019034,            0.004753,            0.004753,            0.004753
                 161,            0.016467,           0.0051055,           0.0017111,             0.98661,                   1,               0.995,             0.75031,            0.020239,           0.0070204,          0.00017466,             0.00472,             0.00472,             0.00472
                 162,            0.017072,            0.005244,           0.0018278,             0.98612,                   1,               0.995,             0.74492,            0.020769,             0.00713,           0.0001757,            0.004687,            0.004687,            0.004687
                 163,            0.015896,           0.0049218,           0.0017844,             0.98675,                   1,               0.995,             0.73272,             0.02086,           0.0071579,          0.00016554,            0.004654,            0.004654,            0.004654
                 164,            0.016078,            0.004866,           0.0016735,              0.9871,                   1,               0.995,              0.7423,            0.020339,           0.0068793,          0.00016454,            0.004621,            0.004621,            0.004621
